brand,milage,fuel_type,transmission,price,horsepower,engine_displacement,age
41,128000,1,15,56740,6.7,400.0,3
5,69000,4,33,50000,4.4,445.0,8
32,119500,4,33,14000,2.5,184.0,8
40,52044,4,19,41995,3.8,355.0,17
22,79500,4,33,12000,2.4,180.0,7
14,149000,4,15,12000,3.5,290.0,14
14,172600,1,9,8500,6.0,325.0,14
5,76500,4,27,20999,3.0,300.0,7
26,151896,4,33,4500,3.3,230.0,16
34,78200,4,33,23995,2.0,241.0,8
5,90000,4,27,24000,3.0,503.0,4
14,96000,4,11,17500,4.6,300.0,14
14,192100,4,33,15900,4.0,210.0,22
11,27000,3,27,38700,3.716927534611586,331.6983232435877,9
34,90400,4,33,12900,4.7,335.0,17
14,34000,4,33,45000,3.5,375.0,4
15,49899,4,15,51899,5.3,355.0,6
9,195361,4,27,26000,5.3,355.0,6
8,106000,4,15,12500,3.6,310.0,7
32,18385,4,28,36950,2.5,331.6983232435877,3
11,141800,4,33,3500,4.7,230.0,21
24,133510,4,9,8550,5.2,560.0,19
5,35345,4,27,27899,3.0,300.0,6
34,198000,4,31,32900,3.0,362.0,7
17,152000,4,33,15599,2.0,331.6983232435877,9
5,31000,4,42,38000,4.4,445.0,8
34,67250,4,33,11900,2.0,208.0,9
8,79950,4,15,19000,3.0,270.0,12
37,60747,4,15,50999,3.8,480.0,15
34,183000,4,33,15000,5.0,302.0,20
13,3000,4,27,28500,3.9,611.0,6
5,43000,4,33,50000,3.0,300.0,6
26,192000,4,33,9950,4.3,278.0,18
5,40000,4,27,59335,4.4,523.0,4
36,83150,4,33,7850,4.3,200.0,23
4,91877,4,33,19500,3.0,333.0,11
40,61600,4,19,28000,3.8,355.0,12
9,41050,4,3,46900,5.3,355.0,3
4,69700,4,27,25999,2.0,252.0,8
5,19473,4,28,22995,2.0,331.6983232435877,5
8,94650,4,3,34000,6.2,420.0,5
23,96400,5,15,17000,2.4,199.0,9
20,62660,4,33,32000,3.5,295.0,6
14,87500,4,11,12999,4.6,300.0,18
34,39800,4,31,48000,5.5,563.0,5
49,95115,4,28,43640,3.5,331.6983232435877,6
9,71000,4,33,15450,3.6,304.0,8
17,64500,4,33,31700,3.5,240.0,12
9,75151,4,15,18900,6.2,426.0,8
9,18000,4,33,31450,3.6,335.0,5
10,134207,4,33,9200,3.5,250.0,13
4,74030,4,27,35000,2.0,292.0,8
34,44000,4,21,43500,3.0,385.0,5
41,58000,1,15,53500,6.7,400.0,3
15,11563,4,15,14000,2.4,182.0,9
29,91700,4,27,27500,1.6,181.0,8
34,33500,4,31,42500,3.0,385.0,5
9,145000,4,33,5699,6.0,400.0,17
32,39800,4,42,13250,2.0,158.0,16
8,40000,4,42,56000,6.2,420.0,4
14,14700,4,33,41000,2.5,169.0,3
5,82978,4,27,19000,4.2,390.0,16
34,132000,4,21,9999,4.7,335.0,13
34,51400,4,27,46850,3.0,362.0,5
5,119750,4,27,15499,3.0,300.0,10
22,25352,4,28,23625,2.0,331.6983232435877,4
41,52000,4,15,50000,6.7,350.0,6
20,40000,4,21,32000,3.0,300.0,9
4,64800,4,27,15999,2.0,211.0,12
44,58981,4,33,5700,2.0,260.0,16
50,46000,4,36,35000,2.0,174.0,5
9,12300,4,15,55000,6.2,430.0,16
49,87305,4,33,12468,4.0,239.0,17
5,92008,4,27,15000,3.0,300.0,11
18,173452,1,33,5000,6.0,325.0,20
14,21444,4,28,45999,2.0,331.6983232435877,3
15,76000,4,33,29900,6.2,420.0,6
49,128000,4,9,12000,4.0,270.0,16
9,89000,4,15,29999,5.3,355.0,7
9,48879,4,4,45985,5.3,331.6983232435877,2
14,105674,4,3,34995,3.5,375.0,7
5,52375,4,27,36500,4.4,567.0,5
22,132600,4,9,13000,3.6,285.0,10
34,93000,4,33,12900,3.5,268.0,8
1,6900,4,31,35500,3.5,290.0,1
9,19200,4,19,40000,6.2,455.0,7
46,105500,4,19,12900,2.5,305.0,9
14,201000,4,33,7300,5.4,260.0,19
21,61000,4,15,62000,5.0,510.0,16
49,73049,4,16,47999,3.5,331.6983232435877,7
14,28000,4,19,45000,5.0,460.0,5
41,11700,5,27,45000,5.7,395.0,3
26,127980,4,27,37999,4.6,380.0,17
14,111000,4,33,15000,3.716927534611586,331.6983232435877,31
9,12300,4,15,45000,6.2,430.0,13
4,34300,5,33,34600,3.0,335.0,5
20,115550,4,21,21800,2.0,208.0,7
5,55000,4,21,55500,3.0,425.0,6
34,31130,4,21,23000,3.5,302.0,10
5,28600,4,42,31900,3.0,335.0,5
34,53500,4,42,20000,4.0,503.0,7
34,90400,4,21,8999,4.6,335.0,12
14,53500,4,15,21000,3.5,365.0,10
50,95426,4,33,9000,2.8,140.0,23
26,149437,4,9,17000,4.7,263.0,12
49,76000,4,19,18000,2.4,228.0,15
34,58000,1,21,62900,3.0,188.0,4
34,95816,4,21,17000,3.5,302.0,12
25,120000,4,31,50000,2.0,237.0,4
20,6000,4,31,48000,3.5,295.0,2
14,76000,4,33,21000,2.3,310.0,7
14,49170,4,33,12000,4.6,225.0,26
34,127000,4,21,19950,4.6,429.0,9
49,108000,4,11,12500,2.4,160.0,25
8,159500,4,15,18800,6.2,420.0,9
14,67516,4,34,30890,3.5,331.6983232435877,7
1,183455,4,42,5700,3.7,300.0,14
37,96000,4,36,12500,1.6,188.0,13
26,185000,4,15,31000,3.5,260.0,6
25,60000,4,42,43000,3.0,340.0,8
4,21240,4,27,44900,3.0,354.0,5
25,91700,4,31,26950,2.0,240.0,9
45,177600,4,15,7100,2.5,180.0,16
4,39000,4,33,59900,3.0,335.0,5
8,75466,4,27,29800,3.6,310.0,5
22,111850,4,33,19800,3.6,285.0,11
9,53433,4,3,44000,5.3,355.0,4
5,25013,4,21,63500,3.0,405.0,9
15,87500,2,33,11499,3.6,308.0,11
10,167000,4,9,9000,5.7,300.0,18
8,112000,4,27,20499,3.6,310.0,9
51,61000,4,42,15900,2.5,227.0,18
5,26000,4,21,49999,4.4,560.0,8
34,67250,4,21,18900,3.5,302.0,11
34,22800,4,42,59980,5.5,382.0,17
5,96275,4,33,22500,4.8,360.0,18
46,78980,4,36,14500,2.5,175.0,9
4,73350,4,27,26500,2.0,252.0,7
40,48000,4,33,26000,3.0,340.0,7
37,106500,4,33,38500,3.5,260.0,13
49,137333,4,33,9000,4.0,239.0,17
5,83298,4,27,29500,2.0,240.0,10
41,127770,4,42,13000,3.6,280.0,10
19,67482,5,33,22000,2.5,200.0,14
20,93500,4,33,19000,3.5,265.0,8
14,87501,2,7,17777,4.6,225.0,11
34,40000,4,42,32500,4.0,416.0,8
41,32000,4,15,46500,6.4,410.0,5
9,49400,4,3,27500,3.6,335.0,3
9,143000,2,15,35000,5.3,320.0,11
5,28000,4,33,46500,3.0,300.0,7
14,85000,4,15,35000,3.5,365.0,9
14,74414,4,19,36800,5.0,435.0,9
26,53500,4,27,42000,3.5,295.0,7
27,18196,4,33,29500,2.0,228.0,3
14,105674,4,33,31000,3.5,375.0,4
46,123000,4,19,24900,2.4,228.0,10
27,110000,4,33,12000,3.5,265.0,13
46,46452,4,19,23750,2.0,200.0,6
1,45000,4,15,37000,3.0,355.0,5
34,34068,4,31,37900,3.0,362.0,6
5,65000,4,42,35000,3.0,300.0,13
34,83315,4,21,27000,2.0,208.0,10
4,33300,4,27,21990,2.0,252.0,8
49,269885,4,15,36800,5.7,381.0,8
25,53500,4,27,26299,3.0,340.0,8
41,67865,4,15,36500,6.4,410.0,6
5,74582,4,9,15000,2.5,184.0,21
49,26600,4,33,34000,3.5,295.0,4
14,92861,4,15,21000,3.5,365.0,8
34,83112,4,33,11500,3.5,268.0,16
34,68816,4,42,32999,2.0,241.0,6
2,37045,4,42,26900,2.0,280.0,6
40,176691,1,33,5500,3.0,240.0,19
9,94000,3,33,16000,3.716927534611586,331.6983232435877,29
25,26000,4,31,28999,2.0,237.0,6
40,140600,4,42,7500,4.8,500.0,15
14,169000,4,19,24000,5.4,300.0,18
10,100574,4,27,17500,3.6,300.0,8
40,34600,4,21,27500,2.0,252.0,8
4,126000,4,21,10999,2.0,200.0,12
41,57300,5,27,43500,5.7,395.0,4
14,86000,4,42,25700,3.5,290.0,7
13,8870,4,24,54500,3.9,331.6983232435877,5
29,50000,4,42,25000,1.6,181.0,8
16,21057,4,34,46995,2.5,331.6983232435877,2
46,45000,4,36,29500,2.4,260.0,2
26,149000,4,33,18995,3.2,235.0,13
50,33000,4,19,27500,2.0,228.0,8
49,67000,4,33,36000,5.7,381.0,6
19,120250,4,33,11500,2.0,147.0,9
34,28800,4,31,48000,3.0,362.0,6
34,4700,4,31,43500,4.0,463.0,5
4,11322,4,28,44999,4.0,331.6983232435877,4
37,103400,4,33,12000,3.5,260.0,17
5,58664,4,27,34999,4.4,445.0,7
20,33300,4,27,21990,3.7,328.0,8
34,49000,4,33,19900,3.0,385.0,9
25,58000,4,42,38000,2.0,247.0,5
5,73000,4,27,15995,2.0,240.0,10
40,164500,4,19,16500,3.6,325.0,19
25,52300,4,42,37900,3.0,380.0,6
17,156350,4,33,3990,2.4,160.0,13
37,91300,4,42,20999,3.5,290.0,7
4,25300,5,27,49995,3.0,335.0,4
20,25000,4,42,29999,3.0,400.0,7
37,74750,4,36,15999,1.6,188.0,8
37,60747,4,42,37000,3.8,480.0,15
26,90742,4,33,8250,3.3,230.0,14
4,149437,4,15,8995,2.0,211.0,13
14,6600,1,3,47800,6.7,450.0,2
14,67072,4,3,43500,3.5,375.0,4
32,16900,4,42,43000,2.5,227.0,3
15,51351,4,32,43775,2.5,331.6983232435877,4
4,9628,4,27,60500,4.0,605.0,7
40,87000,4,33,15499,3.6,300.0,8
1,136500,4,19,8950,2.4,201.0,14
49,171000,5,33,4900,2.4,147.0,13
3,13250,4,27,53900,4.0,503.0,1
32,61830,4,28,34645,2.5,331.6983232435877,4
15,32652,4,33,8500,2.4,182.0,14
9,10400,4,42,63900,6.2,490.0,3
15,116226,4,15,8500,3.6,288.0,8
15,8532,1,3,6880,6.6,445.0,1
19,123921,4,33,11500,2.4,185.0,11
26,154000,5,33,9000,3.5,295.0,11
49,69641,5,36,16500,2.5,208.0,6
9,115550,4,15,4300,3.6,310.0,12
5,116612,4,27,20784,4.4,560.0,8
20,118000,5,33,12000,3.5,360.0,9
9,137000,4,3,54000,5.3,355.0,4
22,87250,4,33,18500,3.8,202.0,14
34,89500,4,21,29998,3.5,302.0,10
14,43000,4,33,30999,2.3,300.0,7
9,74582,4,33,14900,4.3,190.0,17
34,59400,4,21,24000,4.7,402.0,8
17,11649,4,31,18500,3.5,280.0,7
14,14684,4,33,37500,2.3,275.0,3
14,15998,4,4,18051,3.5,331.6983232435877,1
6,27654,4,29,64250,4.0,331.6983232435877,3
5,77000,4,27,15999,3.0,300.0,8
34,89563,4,21,22800,3.5,302.0,10
14,205000,2,33,3950,5.4,255.0,14
5,71280,4,27,17800,3.0,300.0,11
46,77000,4,36,17000,2.5,175.0,9
9,202,4,42,44999,5.5,670.0,1
9,51500,4,15,27900,5.3,355.0,5
15,84000,4,33,29900,6.2,420.0,7
9,41800,4,27,27500,3.6,310.0,3
8,83000,3,33,16500,3.716927534611586,331.6983232435877,8
34,32936,4,42,60999,5.5,563.0,7
34,27000,4,21,22500,3.5,268.0,14
4,27100,4,27,41000,3.0,335.0,4
5,120000,4,15,8500,3.0,230.0,15
22,22000,5,33,46000,3.6,285.0,2
14,22000,1,3,55000,6.7,475.0,2
34,46250,4,32,36994,2.0,331.6983232435877,5
22,177600,4,15,9100,2.4,180.0,11
9,84421,2,33,35800,6.0,360.0,3
4,52500,4,27,26125,3.0,280.0,5
4,119750,4,42,13500,2.0,220.0,9
50,16400,4,42,31900,3.6,276.0,2
26,56846,4,33,31000,4.6,301.0,7
51,152000,4,15,10999,3.2,230.0,13
17,52000,4,15,19996,3.5,280.0,7
25,79800,4,15,30500,5.0,375.0,6
9,80000,4,42,34000,5.7,350.0,21
9,48000,4,33,30000,5.3,355.0,9
34,83112,4,21,18000,3.5,302.0,10
19,82900,4,15,16500,1.6,138.0,10
14,138071,4,11,6000,2.5,175.0,14
9,12771,4,42,54999,6.2,490.0,2
14,13700,4,3,52000,3.5,375.0,3
39,25918,4,9,21000,2.0,260.0,16
5,27000,5,33,51700,3.0,335.0,4
14,28260,1,3,54900,6.7,475.0,3
49,147589,4,33,19980,3.3,210.0,17
4,25500,4,33,49900,2.0,248.0,5
46,125500,4,19,6950,2.0,268.0,14
14,122000,4,33,13000,3.5,365.0,9
4,38100,4,33,34000,3.0,333.0,7
5,127273,4,19,10500,2.0,240.0,18
8,22000,4,3,47000,6.2,420.0,2
21,89500,4,15,15000,4.2,300.0,12
37,90000,4,36,27000,3.5,284.0,6
22,107000,4,33,12000,3.7,210.0,17
26,24001,4,28,29999,3.5,331.6983232435877,3
5,57800,4,42,55999,3.0,425.0,2
20,70312,4,21,35500,3.7,330.0,8
9,8949,4,19,15500,6.2,426.0,14
8,15350,4,3,37500,6.2,420.0,3
40,38100,4,33,36800,3.0,335.0,4
26,122000,4,33,15000,4.6,380.0,11
4,19000,5,15,13000,3.0,335.0,5
40,49000,4,21,29975,3.6,280.0,8
32,140200,4,39,4200,2.0,155.0,16
4,26500,4,27,35000,3.0,335.0,7
32,19500,4,33,25900,2.5,227.0,4
8,191900,2,15,6730,6.2,403.0,17
14,98000,4,15,17000,2.5,169.0,8
20,70612,4,33,14500,3.5,265.0,7
14,140200,4,19,7500,3.7,305.0,10
14,65900,4,3,27900,3.5,400.0,6
32,118500,4,39,11500,2.0,155.0,10
34,127000,4,33,10000,5.0,302.0,20
34,47000,4,33,25995,4.0,416.0,8
34,78101,4,21,51500,4.0,469.0,7
1,64800,4,15,17900,3.5,310.0,9
29,97395,4,19,8900,1.6,172.0,19
15,119000,4,15,15000,3.6,288.0,9
29,123000,4,19,13888,1.6,181.0,14
25,115550,4,27,19000,2.0,240.0,8
21,91491,4,15,10200,4.2,294.0,18
34,84450,4,21,31000,3.5,302.0,10
20,22500,4,33,54500,5.6,400.0,2
26,19500,4,33,53000,5.7,383.0,2
14,81778,4,34,42816,5.0,331.6983232435877,3
4,36905,4,33,26000,3.0,310.0,9
4,22300,4,42,53999,3.0,354.0,6
16,20319,4,42,49995,2.5,300.0,2
9,148800,4,33,4400,3.8,240.0,23
8,133504,4,27,62450,6.2,420.0,3
20,94000,4,19,10500,3.5,280.0,21
34,83000,4,21,15500,4.6,402.0,12
20,48000,4,42,20000,3.5,295.0,7
8,25786,4,27,28000,6.2,420.0,8
26,67874,4,15,20000,3.5,255.0,6
32,47839,4,16,26125,2.5,331.6983232435877,5
14,120000,4,33,6000,6.8,305.0,18
49,95000,4,33,42900,4.0,270.0,5
25,58000,4,33,30000,3.0,380.0,8
15,58000,4,3,51900,5.3,355.0,5
8,170000,4,33,7495,4.8,275.0,21
5,72329,4,33,15499,3.0,300.0,10
27,18196,4,42,62000,3.0,400.0,2
4,109330,4,21,12500,3.0,333.0,12
19,128000,4,33,7500,3.3,210.0,13
15,89144,4,15,26999,6.2,420.0,9
4,45843,4,42,28700,3.0,340.0,5
14,52000,4,33,53500,3.5,375.0,3
34,17500,4,21,59995,2.0,382.0,3
50,87500,4,19,18999,2.0,210.0,17
7,18385,4,32,32769,2.5,331.6983232435877,4
14,28500,1,42,64000,6.7,450.0,4
11,165520,4,7,5200,4.7,331.6983232435877,18
20,109330,4,42,13200,3.7,328.0,11
22,77634,4,28,24980,2.0,331.6983232435877,4
21,123000,4,7,12500,4.0,290.0,20
48,25000,4,1,38500,3.716927534611586,425.0,5
34,87500,4,21,17000,3.5,302.0,8
11,106500,3,19,25000,3.716927534611586,331.6983232435877,14
1,87001,4,33,15300,2.0,200.0,7
9,2300,4,19,64500,6.2,455.0,4
40,97300,1,42,49900,3.0,240.0,9
14,94634,2,15,27000,6.2,385.0,8
37,72922,4,33,14500,4.0,261.0,12
26,140600,4,9,8500,4.7,263.0,20
9,76500,4,27,18750,3.6,308.0,6
34,93500,4,21,18200,3.5,268.0,9
5,86500,4,42,20990,3.0,300.0,10
14,10500,4,3,45900,3.5,400.0,2
8,89700,4,33,35500,6.2,420.0,9
20,16000,4,33,19500,3.7,328.0,9
9,194000,4,15,4900,1.4,138.0,12
34,127500,4,21,29000,4.7,429.0,9
6,176691,4,33,7500,6.0,552.0,15
21,159870,4,33,7100,4.2,340.0,20
49,119000,4,15,29990,5.7,381.0,9
41,91140,4,15,12500,3.6,280.0,8
50,162000,4,19,7500,1.8,170.0,8
14,75965,4,15,25980,6.0,331.6983232435877,8
14,90000,4,19,14500,2.0,252.0,10
34,64800,4,33,31900,4.0,416.0,7
40,14269,4,21,50000,2.9,375.0,2
34,64500,4,9,22500,5.0,302.0,21
49,235000,4,9,29999,4.7,282.0,19
5,70780,4,28,21865,2.0,331.6983232435877,6
5,76495,4,21,20999,3.0,425.0,10
8,48613,4,27,63000,6.2,420.0,6
11,134602,4,33,7500,3.5,250.0,18
34,36905,4,21,35000,1.8,201.0,12
14,16500,4,3,48500,2.7,315.0,2
5,59000,4,19,22000,2.0,240.0,8
4,90360,4,33,5899,2.0,220.0,9
40,57785,4,21,63995,3.8,475.0,6
23,56675,4,33,28450,2.5,187.0,7
25,175000,4,33,22500,3.0,340.0,9
4,142666,4,42,33999,4.0,450.0,7
32,19319,4,16,57352,2.5,331.6983232435877,4
14,24781,4,28,45985,1.5,331.6983232435877,2
17,91500,4,33,13599,1.8,140.0,13
4,77000,4,33,23600,2.0,211.0,12
14,161900,4,33,28500,4.7,235.0,17
5,45090,4,27,30750,2.0,313.0,6
34,28886,4,31,49995,2.0,241.0,5
49,55000,5,33,35500,3.5,306.0,5
11,76000,4,9,15500,6.1,425.0,14
14,74500,4,19,20000,5.0,412.0,10
23,28000,5,33,50999,2.5,191.0,2
51,87500,4,27,23999,2.5,250.0,9
22,7400,4,33,30000,3.6,285.0,3
34,59600,4,42,22500,3.5,302.0,12
5,27000,4,42,29990,2.0,228.0,3
22,55000,4,27,31000,3.6,285.0,8
15,37000,4,42,47000,6.2,420.0,6
25,73101,4,33,38000,3.0,380.0,5
40,72836,4,33,41000,3.6,310.0,3
9,20200,4,15,37500,5.3,355.0,6
2,21400,4,42,37999,2.0,280.0,7
41,55000,4,15,37900,3.6,280.0,6
50,95798,4,19,9850,2.0,200.0,16
40,13500,4,27,62500,2.9,325.0,2
5,57939,4,39,45000,3.0,425.0,9
50,84054,4,28,26816,2.0,331.6983232435877,4
17,30300,4,33,29000,1.5,212.0,6
21,170000,4,15,8500,4.2,300.0,18
19,32697,4,15,14900,2.0,147.0,6
37,135000,4,33,41100,3.5,284.0,8
4,71280,4,42,13000,3.0,340.0,8
27,39960,4,42,38000,3.6,400.0,4
5,79995,4,33,15000,3.0,230.0,25
25,170000,4,15,8500,4.2,390.0,16
37,96000,4,36,17500,3.5,260.0,11
9,64855,4,19,37950,6.0,400.0,17
21,97700,4,15,10800,4.2,294.0,20
5,76453,4,42,27000,2.0,248.0,7
5,41000,4,27,18750,3.0,335.0,4
21,59000,4,27,35645,5.0,550.0,7
5,91700,4,27,21999,2.0,240.0,9
4,25000,4,33,27000,3.0,333.0,11
46,78007,4,36,17950,2.5,175.0,10
5,72865,4,21,34500,3.0,320.0,13
40,72000,4,11,12900,2.5,201.0,26
9,89148,4,15,18995,2.5,331.6983232435877,10
39,142314,4,27,17900,5.7,310.0,15
5,36000,4,27,43000,2.0,248.0,3
14,62600,4,3,27500,5.0,395.0,5
22,85325,4,9,30000,3.6,285.0,8
1,46707,4,34,32541,3.5,331.6983232435877,4
45,122000,4,15,13995,2.4,161.0,10
37,27363,4,36,35000,2.0,131.0,7
4,37500,4,42,21500,3.0,354.0,8
9,12500,4,33,59900,6.2,490.0,2
17,152520,4,15,6000,3.5,280.0,13
5,39886,4,19,28000,3.0,320.0,10
19,58000,4,19,38000,3.8,306.0,14
5,72500,4,33,31450,4.4,445.0,4
40,72000,4,19,22500,3.4,350.0,22
14,31000,3,19,27518,3.716927534611586,331.6983232435877,6
14,87500,4,11,20000,4.6,315.0,14
4,57918,4,42,61059,4.0,450.0,6
5,50100,4,33,18500,2.0,240.0,10
34,139200,1,21,36800,3.0,188.0,8
11,49000,4,33,33500,3.6,295.0,6
14,57000,4,33,13500,1.5,179.0,7
9,12300,4,7,45000,6.0,400.0,17
5,79341,4,33,36949,4.4,555.0,12
4,66500,4,33,21500,3.0,333.0,10
22,185000,4,33,9000,2.0,158.0,13
18,135465,4,33,16500,3.7,242.0,17
51,39000,4,27,31500,2.0,250.0,4
9,220000,4,33,4500,4.8,255.0,27
34,7300,5,33,15900,2.0,188.0,5
39,25718,4,9,15900,2.0,260.0,17
14,31250,4,33,41950,2.7,325.0,5
22,11250,4,42,47500,6.4,470.0,3
1,137200,4,42,14500,3.7,300.0,8
49,61500,4,15,63500,5.7,381.0,9
5,74000,4,27,40999,3.0,320.0,9
16,8600,4,33,65000,2.5,300.0,2
34,37900,4,21,44495,4.0,503.0,8
9,76000,4,42,20000,6.2,426.0,8
9,45000,4,19,41900,6.2,455.0,5
14,59500,4,33,30000,3.5,310.0,8
9,130000,2,33,28500,5.3,295.0,19
5,91843,4,33,30500,3.0,300.0,7
9,49924,4,34,25495,5.3,331.6983232435877,6
9,113395,2,15,6999,5.3,320.0,14
14,81000,4,33,38500,3.5,375.0,6
22,67499,4,9,26450,3.6,285.0,7
9,98000,4,15,25500,5.3,355.0,7
20,103010,4,21,20500,5.6,400.0,13
15,133504,4,3,48000,6.2,420.0,4
9,83858,4,15,32900,5.3,355.0,7
14,89700,4,33,23000,3.5,365.0,8
37,167000,4,33,9000,3.5,260.0,25
34,25000,4,21,19500,3.5,302.0,8
34,76850,4,21,32999,4.0,416.0,10
26,97097,4,33,14500,4.6,301.0,7
34,59250,4,33,28900,2.0,188.0,6
20,115000,4,33,12950,5.6,400.0,9
5,120000,4,15,8000,3.0,230.0,13
34,75000,4,33,32850,4.0,416.0,8
9,92728,4,15,23000,5.3,355.0,7
50,99499,4,42,15000,2.0,210.0,8
50,194000,4,15,10500,3.6,283.0,12
5,9200,4,27,64900,4.4,617.0,1
34,74582,4,33,19000,3.5,302.0,10
9,163500,2,33,16000,5.3,320.0,14
6,15000,4,15,29995,6.75,400.0,13
9,163500,2,41,11500,5.3,295.0,19
5,68750,4,19,25999,3.0,320.0,8
37,90601,4,36,9500,1.6,188.0,12
11,133255,4,33,7000,3.5,250.0,18
15,45617,4,33,61500,6.2,420.0,3
14,11500,4,3,54490,3.5,375.0,6
5,39300,4,42,60500,3.0,425.0,6
5,90000,4,42,13500,2.0,240.0,9
17,122000,4,33,14500,2.4,166.0,16
40,26000,4,42,64000,4.0,450.0,6
8,145000,4,15,4995,3.0,270.0,19
22,86250,4,11,27000,3.6,285.0,8
22,149460,4,7,10200,3.8,202.0,16
16,12000,4,33,50000,3.5,375.0,2
34,18526,4,42,47214,5.5,563.0,3
4,43329,4,23,40036,2.0,331.6983232435877,3
18,201000,4,33,8500,3.7,242.0,16
26,160000,4,33,9450,3.3,230.0,19
37,67000,4,9,12500,4.0,261.0,16
5,18200,4,27,29500,2.0,228.0,4
25,25000,5,33,33000,3.0,395.0,4
40,50000,4,21,28500,3.0,348.0,5
51,20623,4,33,34000,2.0,330.0,5
9,120000,4,33,7500,5.7,310.0,22
4,38000,4,33,32000,2.0,252.0,6
50,26870,4,28,46850,2.0,331.6983232435877,6
26,130000,4,33,6500,3.5,260.0,11
49,229450,4,33,13250,4.7,240.0,20
9,61595,4,34,45277,5.3,331.6983232435877,4
4,152270,4,42,9800,1.8,180.0,15
26,100868,4,33,11995,4.6,380.0,9
5,123500,4,33,7500,3.0,300.0,16
34,130000,4,9,6000,3.5,268.0,17
17,130000,4,7,6500,1.8,140.0,23
50,40950,4,27,28890,2.0,220.0,6
5,116157,4,33,8000,4.8,360.0,13
8,31804,4,42,45023,6.2,420.0,5
14,17000,4,3,57000,2.3,275.0,2
9,89000,2,15,12000,4.3,285.0,9
14,83858,4,19,35500,5.0,460.0,9
34,9738,4,42,40000,4.0,503.0,8
15,92800,4,27,36995,6.2,420.0,7
9,81000,4,15,44000,5.3,355.0,5
11,70000,4,19,35000,6.1,425.0,16
14,45000,2,33,49999,6.2,385.0,5
9,12000,4,33,51900,6.2,490.0,3
4,181000,1,33,8500,3.0,240.0,12
46,116451,4,11,15900,2.5,224.0,21
5,15882,4,27,57500,3.0,503.0,2
4,126760,4,27,13900,2.0,211.0,14
5,37000,4,33,37995,4.8,360.0,18
26,79876,4,15,10500,4.6,301.0,9
37,239000,4,33,5000,3.5,306.0,16
34,189719,1,9,18000,3.0,188.0,13
9,135603,4,7,23500,1.8,136.0,8
23,267000,4,15,4000,2.4,200.0,13
32,212000,4,36,4700,2.3,156.0,16
50,87500,4,42,13750,2.0,210.0,10
5,119500,4,33,13800,2.0,240.0,7
34,67280,4,21,42995,4.7,449.0,7
4,111000,4,33,25000,3.0,310.0,9
5,38000,4,19,50000,3.0,453.0,5
14,7585,4,10,34084,3.5,331.6983232435877,3
9,134000,2,7,21500,5.3,310.0,12
26,50992,4,33,28000,3.5,302.0,6
49,34672,4,3,45999,3.4,389.0,5
5,111000,4,27,15000,2.0,240.0,10
9,63866,4,27,47995,6.2,460.0,5
50,89000,4,33,17500,2.0,210.0,8
5,12800,4,27,39990,2.0,248.0,6
9,104733,4,15,15000,5.3,355.0,6
4,90000,4,33,24500,3.0,333.0,7
5,45253,6,42,28995,2.0,247.0,7
32,35921,4,16,44990,2.5,331.6983232435877,3
19,17000,4,27,53000,2.5,191.0,2
14,143095,4,15,10500,1.8,132.0,8
33,8700,4,42,31500,3.8,562.0,7
34,68200,4,21,13750,3.0,362.0,9
34,59500,4,21,23000,3.5,302.0,10
25,49208,4,42,35999,3.0,380.0,6
4,59700,4,27,56000,3.0,280.0,7
5,76309,4,33,12000,3.0,300.0,12
26,53500,4,42,33500,4.6,301.0,8
9,74000,4,42,40000,6.2,455.0,6
37,110897,4,39,11500,3.5,287.0,21
19,72900,4,33,26999,2.0,240.0,4
10,67000,4,27,15750,3.6,292.0,10
34,46707,4,32,25925,2.0,331.6983232435877,6
5,70000,4,11,15051,4.0,414.0,16
5,57939,4,42,20995,3.0,320.0,8
15,119000,4,33,18800,5.3,355.0,9
25,8421,5,33,64000,3.0,395.0,2
20,49000,4,15,53999,3.5,295.0,6
41,198868,1,15,25000,6.7,350.0,7
22,107000,4,11,6250,2.5,120.0,22
5,109000,4,33,12499,2.5,170.0,19
50,68364,4,42,19000,1.8,170.0,8
14,11500,4,3,53500,2.7,315.0,1
15,93000,4,33,37500,5.3,355.0,7
15,91700,4,33,12000,2.4,182.0,9
9,45000,4,33,23000,3.8,200.0,22
40,39000,4,21,45000,3.0,340.0,8
37,194277,4,19,9900,3.5,306.0,18
14,117000,4,15,15000,2.0,160.0,11
6,69600,4,27,28500,6.0,552.0,11
9,68653,4,27,22450,3.6,310.0,7
5,131000,4,9,15500,5.4,326.0,23
5,49700,4,33,39000,2.0,228.0,7
30,72000,4,27,41000,4.7,454.0,9
26,114500,4,15,19900,3.5,270.0,12
46,160000,4,36,4700,2.0,152.0,14
22,170000,4,33,9400,3.8,205.0,17
15,83858,4,15,13250,2.4,182.0,14
22,8400,4,27,33000,3.6,293.0,2
5,76474,4,27,23000,2.0,180.0,8
17,112564,4,35,11250,2.4,331.6983232435877,10
8,69001,4,15,17800,3.6,321.0,10
5,190395,4,42,7500,3.0,225.0,15
8,80000,4,33,30000,3.6,304.0,5
5,14360,5,42,50500,3.0,375.0,1
50,49400,4,33,20900,2.0,174.0,6
6,28150,4,21,51950,6.0,552.0,13
14,176691,1,33,28000,6.0,325.0,20
22,62500,4,33,19500,3.6,285.0,8
21,106000,4,15,9400,5.0,385.0,13
